"","Symbol","Bid.Price","Ask.Price","High","Low","TimeStamp"
"13521","EUR/USD",1.12484,1.12488,1.126,1.12397,2020-06-25 04:58:09
"13522","EUR/USD",1.12484,1.12489,1.126,1.12397,2020-06-25 04:59:09
"13523","EUR/USD",1.1249,1.12493,1.126,1.12397,2020-06-25 05:00:09
"13524","EUR/USD",1.12502,1.12506,1.126,1.12397,2020-06-25 05:01:09
"13525","EUR/USD",1.12504,1.12508,1.126,1.12397,2020-06-25 05:02:10
"13526","EUR/USD",1.12509,1.12515,1.126,1.12397,2020-06-25 05:03:12
"13527","EUR/USD",1.12504,1.12509,1.126,1.12397,2020-06-25 05:04:11
"13528","EUR/USD",1.12501,1.12506,1.126,1.12397,2020-06-25 05:05:11
"13529","EUR/USD",1.12501,1.12506,1.126,1.12397,2020-06-25 05:06:13
"13530","EUR/USD",1.12501,1.12506,1.126,1.12397,2020-06-25 05:07:14
"13531","EUR/USD",1.12491,1.12496,1.126,1.12397,2020-06-25 05:08:14
"13532","EUR/USD",1.12508,1.12513,1.126,1.12397,2020-06-25 05:09:13
"13533","EUR/USD",1.12498,1.12505,1.126,1.12397,2020-06-25 05:10:14
"13534","EUR/USD",1.12502,1.12509,1.126,1.12397,2020-06-25 05:11:15
"13535","EUR/USD",1.125,1.12506,1.126,1.12397,2020-06-25 05:12:14
"13536","EUR/USD",1.12502,1.12508,1.126,1.12397,2020-06-25 05:13:16
"13537","EUR/USD",1.12485,1.12492,1.126,1.12397,2020-06-25 05:14:16
"13538","EUR/USD",1.12494,1.125,1.126,1.12397,2020-06-25 05:15:15
"13539","EUR/USD",1.12491,1.12495,1.126,1.12397,2020-06-25 05:16:16
"13540","EUR/USD",1.12491,1.12495,1.126,1.12397,2020-06-25 05:17:15
"13541","EUR/USD",1.12488,1.12492,1.126,1.12397,2020-06-25 05:18:17
"13542","EUR/USD",1.12488,1.12495,1.126,1.12397,2020-06-25 05:19:18
"13543","EUR/USD",1.12488,1.12493,1.126,1.12397,2020-06-25 05:20:15
"13544","EUR/USD",1.12495,1.125,1.126,1.12397,2020-06-25 05:21:18
"13545","EUR/USD",1.12498,1.12502,1.126,1.12397,2020-06-25 05:22:18
"13546","EUR/USD",1.12494,1.12499,1.126,1.12397,2020-06-25 05:23:19
"13547","EUR/USD",1.12498,1.12505,1.126,1.12397,2020-06-25 05:24:19
"13548","EUR/USD",1.12508,1.12515,1.126,1.12397,2020-06-25 05:25:19
"13549","EUR/USD",1.12512,1.12518,1.126,1.12397,2020-06-25 05:26:20
"13550","EUR/USD",1.12525,1.12529,1.126,1.12397,2020-06-25 05:27:19
"13551","EUR/USD",1.12524,1.12529,1.126,1.12397,2020-06-25 05:28:19
"13552","EUR/USD",1.12524,1.1253,1.126,1.12397,2020-06-25 05:29:20
"13553","EUR/USD",1.12512,1.12518,1.126,1.12397,2020-06-25 05:30:20
"13554","EUR/USD",1.12512,1.12516,1.126,1.12397,2020-06-25 05:31:21
"13555","EUR/USD",1.12518,1.12523,1.126,1.12397,2020-06-25 05:32:20
"13556","EUR/USD",1.12524,1.12527,1.126,1.12397,2020-06-25 05:33:21
"13557","EUR/USD",1.12526,1.1253,1.126,1.12397,2020-06-25 05:34:21
"13558","EUR/USD",1.12524,1.12527,1.126,1.12397,2020-06-25 05:35:21
"13559","EUR/USD",1.12509,1.12513,1.126,1.12397,2020-06-25 05:36:22
"13560","EUR/USD",1.12508,1.12512,1.126,1.12397,2020-06-25 05:37:22
"13561","EUR/USD",1.12522,1.12527,1.126,1.12397,2020-06-25 05:38:22
"13562","EUR/USD",1.12524,1.12527,1.126,1.12397,2020-06-25 05:39:22
"13563","EUR/USD",1.12522,1.12527,1.126,1.12397,2020-06-25 05:40:22
"13564","EUR/USD",1.12512,1.12516,1.126,1.12397,2020-06-25 05:41:23
"13565","EUR/USD",1.12509,1.12515,1.126,1.12397,2020-06-25 05:42:23
"13566","EUR/USD",1.12518,1.12523,1.126,1.12397,2020-06-25 05:43:23
"13567","EUR/USD",1.12512,1.12516,1.126,1.12397,2020-06-25 05:44:24
"13568","EUR/USD",1.12509,1.12515,1.126,1.12397,2020-06-25 05:45:24
"13569","EUR/USD",1.12505,1.1251,1.126,1.12397,2020-06-25 05:46:25
"13570","EUR/USD",1.12518,1.12523,1.126,1.12397,2020-06-25 05:47:25
"13571","EUR/USD",1.12515,1.12519,1.126,1.12397,2020-06-25 05:48:25
"13572","EUR/USD",1.12508,1.12513,1.126,1.12397,2020-06-25 05:49:26
"13573","EUR/USD",1.12498,1.12502,1.126,1.12397,2020-06-25 05:50:25
"13574","EUR/USD",1.12482,1.12486,1.126,1.12397,2020-06-25 05:51:26
"13575","EUR/USD",1.12477,1.12479,1.126,1.12397,2020-06-25 05:52:26
"13576","EUR/USD",1.12478,1.12482,1.126,1.12397,2020-06-25 05:53:24
"13577","EUR/USD",1.12477,1.12481,1.126,1.12397,2020-06-25 05:54:26
"13578","EUR/USD",1.12467,1.12471,1.126,1.12397,2020-06-25 05:55:27
"13579","EUR/USD",1.12463,1.12466,1.126,1.12397,2020-06-25 05:56:27
"13580","EUR/USD",1.12474,1.12478,1.126,1.12397,2020-06-25 05:57:24
"13581","EUR/USD",1.12464,1.12468,1.126,1.12397,2020-06-25 05:58:28
"13582","EUR/USD",1.12474,1.12478,1.126,1.12397,2020-06-25 05:59:27
"13583","EUR/USD",1.12508,1.12513,1.126,1.12397,2020-06-25 06:00:28
"13584","EUR/USD",1.12515,1.12519,1.126,1.12397,2020-06-25 06:01:29
"13585","EUR/USD",1.12501,1.12506,1.126,1.12397,2020-06-25 06:02:29
"13586","EUR/USD",1.12495,1.12498,1.126,1.12397,2020-06-25 06:03:29
"13587","EUR/USD",1.12502,1.12506,1.126,1.12397,2020-06-25 06:04:29
"13588","EUR/USD",1.12492,1.12496,1.126,1.12397,2020-06-25 06:05:30
"13589","EUR/USD",1.12477,1.12482,1.126,1.12397,2020-06-25 06:06:30
"13590","EUR/USD",1.12467,1.12474,1.126,1.12397,2020-06-25 06:07:30
"13591","EUR/USD",1.1245,1.12455,1.126,1.12397,2020-06-25 06:08:31
"13592","EUR/USD",1.12457,1.12462,1.126,1.12397,2020-06-25 06:09:31
"13593","EUR/USD",1.12467,1.12472,1.126,1.12397,2020-06-25 06:10:31
"13594","EUR/USD",1.12474,1.12478,1.126,1.12397,2020-06-25 06:11:31
"13595","EUR/USD",1.12461,1.12465,1.126,1.12397,2020-06-25 06:12:31
"13596","EUR/USD",1.12471,1.12476,1.126,1.12397,2020-06-25 06:13:30
"13597","EUR/USD",1.1247,1.12475,1.126,1.12397,2020-06-25 06:14:32
"13598","EUR/USD",1.12468,1.12474,1.126,1.12397,2020-06-25 06:15:32
"13599","EUR/USD",1.12461,1.12466,1.126,1.12397,2020-06-25 06:16:33
"13600","EUR/USD",1.1246,1.12465,1.126,1.12397,2020-06-25 06:17:33
"13601","EUR/USD",1.12447,1.12452,1.126,1.12397,2020-06-25 06:18:33
"13602","EUR/USD",1.12437,1.12441,1.126,1.12397,2020-06-25 06:19:34
"13603","EUR/USD",1.12434,1.12438,1.126,1.12397,2020-06-25 06:20:34
"13604","EUR/USD",1.12448,1.12451,1.126,1.12397,2020-06-25 06:21:34
"13605","EUR/USD",1.12429,1.12431,1.126,1.12397,2020-06-25 06:22:34
"13606","EUR/USD",1.12437,1.12441,1.126,1.12397,2020-06-25 06:23:34
"13607","EUR/USD",1.12424,1.1243,1.126,1.12397,2020-06-25 06:24:35
"13608","EUR/USD",1.12423,1.12427,1.126,1.12397,2020-06-25 06:25:35
"13609","EUR/USD",1.12407,1.12411,1.126,1.12397,2020-06-25 06:26:35
"13610","EUR/USD",1.12392,1.12394,1.126,1.12379,2020-06-25 06:27:35
"13611","EUR/USD",1.12393,1.12398,1.126,1.12379,2020-06-25 06:28:36
"13612","EUR/USD",1.1239,1.12394,1.126,1.12379,2020-06-25 06:29:36
"13613","EUR/USD",1.12389,1.12393,1.126,1.12379,2020-06-25 06:30:37
"13614","EUR/USD",1.12373,1.12377,1.126,1.12368,2020-06-25 06:31:37
"13615","EUR/USD",1.1238,1.12384,1.126,1.12362,2020-06-25 06:32:38
"13616","EUR/USD",1.12393,1.12397,1.126,1.12362,2020-06-25 06:33:38
"13617","EUR/USD",1.12396,1.12401,1.126,1.12362,2020-06-25 06:34:38
"13618","EUR/USD",1.12409,1.12411,1.126,1.12362,2020-06-25 06:35:39
"13619","EUR/USD",1.1241,1.12414,1.126,1.12362,2020-06-25 06:36:39
"13620","EUR/USD",1.12407,1.12411,1.126,1.12362,2020-06-25 06:37:39
"13621","EUR/USD",1.124,1.12404,1.126,1.12362,2020-06-25 06:38:39
"13622","EUR/USD",1.1243,1.12435,1.126,1.12362,2020-06-25 06:39:40
"13623","EUR/USD",1.12424,1.12428,1.126,1.12362,2020-06-25 06:40:40
"13624","EUR/USD",1.12403,1.12408,1.126,1.12362,2020-06-25 06:41:40
"13625","EUR/USD",1.12417,1.12421,1.126,1.12362,2020-06-25 06:42:40
"13626","EUR/USD",1.12419,1.12422,1.126,1.12362,2020-06-25 06:43:40
"13627","EUR/USD",1.12409,1.12411,1.126,1.12362,2020-06-25 06:44:41
"13628","EUR/USD",1.12409,1.12413,1.126,1.12362,2020-06-25 06:45:41
"13629","EUR/USD",1.12423,1.12428,1.126,1.12362,2020-06-25 06:46:42
"13630","EUR/USD",1.12429,1.12434,1.126,1.12362,2020-06-25 06:47:42
"13631","EUR/USD",1.12429,1.12434,1.126,1.12362,2020-06-25 06:48:42
"13632","EUR/USD",1.12433,1.12438,1.126,1.12362,2020-06-25 06:49:42
"13633","EUR/USD",1.12439,1.12442,1.126,1.12362,2020-06-25 06:50:42
"13634","EUR/USD",1.12419,1.12424,1.126,1.12362,2020-06-25 06:51:43
"13635","EUR/USD",1.12423,1.12428,1.126,1.12362,2020-06-25 06:52:43
"13636","EUR/USD",1.12426,1.12431,1.126,1.12362,2020-06-25 06:53:44
"13637","EUR/USD",1.12423,1.1243,1.126,1.12362,2020-06-25 06:54:44
"13638","EUR/USD",1.124,1.12404,1.126,1.12362,2020-06-25 06:55:44
"13639","EUR/USD",1.12392,1.12397,1.126,1.12362,2020-06-25 06:56:45
"13640","EUR/USD",1.12389,1.12394,1.126,1.12362,2020-06-25 06:57:45
"13641","EUR/USD",1.12359,1.12363,1.126,1.12355,2020-06-25 06:58:45
"13642","EUR/USD",1.12366,1.12373,1.126,1.12348,2020-06-25 06:59:45
"13643","EUR/USD",1.12379,1.12384,1.126,1.12348,2020-06-25 07:00:46
"13644","EUR/USD",1.12402,1.12407,1.126,1.12348,2020-06-25 07:01:46
"13645","EUR/USD",1.12407,1.12411,1.126,1.12348,2020-06-25 07:02:46
"13646","EUR/USD",1.124,1.12403,1.126,1.12348,2020-06-25 07:03:46
"13647","EUR/USD",1.12413,1.12417,1.126,1.12348,2020-06-25 07:04:46
"13648","EUR/USD",1.12399,1.12403,1.126,1.12348,2020-06-25 07:05:47
"13649","EUR/USD",1.12402,1.12407,1.126,1.12348,2020-06-25 07:06:47
"13650","EUR/USD",1.124,1.12407,1.126,1.12348,2020-06-25 07:07:48
"13651","EUR/USD",1.1239,1.12394,1.126,1.12348,2020-06-25 07:08:48
"13652","EUR/USD",1.12387,1.12393,1.126,1.12348,2020-06-25 07:09:49
"13653","EUR/USD",1.12345,1.1235,1.126,1.12345,2020-06-25 07:10:49
"13654","EUR/USD",1.12335,1.1234,1.126,1.12335,2020-06-25 07:11:50
"13655","EUR/USD",1.12343,1.1235,1.126,1.12322,2020-06-25 07:12:50
"13656","EUR/USD",1.12251,1.12258,1.126,1.12248,2020-06-25 07:13:50
"13657","EUR/USD",1.12251,1.12258,1.126,1.12236,2020-06-25 07:14:50
"13658","EUR/USD",1.12274,1.12278,1.126,1.12236,2020-06-25 07:15:51
"13659","EUR/USD",1.12258,1.12264,1.126,1.12236,2020-06-25 07:16:51
"13660","EUR/USD",1.12261,1.12266,1.126,1.12236,2020-06-25 07:17:51
"13661","EUR/USD",1.12254,1.12258,1.126,1.12236,2020-06-25 07:18:51
"13662","EUR/USD",1.1227,1.12275,1.126,1.12236,2020-06-25 07:19:52
"13663","EUR/USD",1.12314,1.12319,1.126,1.12236,2020-06-25 07:20:52
"13664","EUR/USD",1.12305,1.1231,1.126,1.12236,2020-06-25 07:21:52
"13665","EUR/USD",1.12319,1.12325,1.126,1.12236,2020-06-25 07:22:53
"13666","EUR/USD",1.12324,1.12329,1.126,1.12236,2020-06-25 07:23:53
"13667","EUR/USD",1.12322,1.12326,1.126,1.12236,2020-06-25 07:24:53
"13668","EUR/USD",1.12339,1.12346,1.126,1.12236,2020-06-25 07:25:53
"13669","EUR/USD",1.12308,1.12313,1.126,1.12236,2020-06-25 07:26:54
"13670","EUR/USD",1.12345,1.1235,1.126,1.12236,2020-06-25 07:27:54
"13671","EUR/USD",1.12349,1.12354,1.126,1.12236,2020-06-25 07:28:54
"13672","EUR/USD",1.12373,1.12379,1.126,1.12236,2020-06-25 07:29:54
"13673","EUR/USD",1.12379,1.12384,1.126,1.12236,2020-06-25 07:30:55
"13674","EUR/USD",1.12413,1.1242,1.126,1.12236,2020-06-25 07:31:55
"13675","EUR/USD",1.12417,1.12422,1.126,1.12236,2020-06-25 07:32:55
"13676","EUR/USD",1.12403,1.12407,1.126,1.12236,2020-06-25 07:33:55
"13677","EUR/USD",1.1242,1.12424,1.126,1.12236,2020-06-25 07:34:55
"13678","EUR/USD",1.12397,1.12403,1.126,1.12236,2020-06-25 07:35:56
"13679","EUR/USD",1.12393,1.12398,1.126,1.12236,2020-06-25 07:36:56
"13680","EUR/USD",1.12383,1.12387,1.126,1.12236,2020-06-25 07:37:56
"13681","EUR/USD",1.12393,1.12397,1.126,1.12236,2020-06-25 07:38:57
"13682","EUR/USD",1.12402,1.12405,1.126,1.12236,2020-06-25 07:39:57
"13683","EUR/USD",1.12417,1.12424,1.126,1.12236,2020-06-25 07:40:57
"13684","EUR/USD",1.1244,1.12445,1.126,1.12236,2020-06-25 07:41:58
"13685","EUR/USD",1.12423,1.12431,1.126,1.12236,2020-06-25 07:42:58
"13686","EUR/USD",1.12433,1.1244,1.126,1.12236,2020-06-25 07:43:58
"13687","EUR/USD",1.12446,1.12449,1.126,1.12236,2020-06-25 07:44:58
"13688","EUR/USD",1.12433,1.12438,1.126,1.12236,2020-06-25 07:45:59
"13689","EUR/USD",1.12426,1.1243,1.126,1.12236,2020-06-25 07:46:59
"13690","EUR/USD",1.12403,1.12404,1.126,1.12236,2020-06-25 07:47:59
"13691","EUR/USD",1.12389,1.12394,1.126,1.12236,2020-06-25 07:48:59
"13692","EUR/USD",1.12369,1.12374,1.126,1.12236,2020-06-25 07:50:00
"13693","EUR/USD",1.12362,1.12367,1.126,1.12236,2020-06-25 07:51:00
"13694","EUR/USD",1.12353,1.12359,1.126,1.12236,2020-06-25 07:52:00
"13695","EUR/USD",1.12375,1.12379,1.126,1.12236,2020-06-25 07:53:00
"13696","EUR/USD",1.12352,1.12356,1.126,1.12236,2020-06-25 07:54:01
"13697","EUR/USD",1.12369,1.12371,1.126,1.12236,2020-06-25 07:55:01
"13698","EUR/USD",1.12349,1.12356,1.126,1.12236,2020-06-25 07:56:01
"13699","EUR/USD",1.12366,1.1237,1.126,1.12236,2020-06-25 07:57:01
"13700","EUR/USD",1.12348,1.12353,1.126,1.12236,2020-06-25 07:58:02
"13701","EUR/USD",1.12318,1.12325,1.126,1.12236,2020-06-25 07:59:02
"13702","EUR/USD",1.12345,1.12352,1.126,1.12236,2020-06-25 08:00:03
"13703","EUR/USD",1.12348,1.12353,1.126,1.12236,2020-06-25 08:01:03
"13704","EUR/USD",1.12332,1.12337,1.126,1.12236,2020-06-25 08:02:03
"13705","EUR/USD",1.12352,1.1236,1.126,1.12236,2020-06-25 08:03:03
"13706","EUR/USD",1.12339,1.12344,1.126,1.12236,2020-06-25 08:04:04
"13707","EUR/USD",1.12332,1.12339,1.126,1.12236,2020-06-25 08:05:04
"13708","EUR/USD",1.12312,1.12319,1.126,1.12236,2020-06-25 08:06:04
"13709","EUR/USD",1.12356,1.12363,1.126,1.12236,2020-06-25 08:07:05
"13710","EUR/USD",1.12397,1.12401,1.126,1.12236,2020-06-25 08:08:05
"13711","EUR/USD",1.1242,1.12424,1.126,1.12236,2020-06-25 08:09:05
"13712","EUR/USD",1.12447,1.12452,1.126,1.12236,2020-06-25 08:10:05
"13713","EUR/USD",1.12448,1.12455,1.126,1.12236,2020-06-25 08:11:05
"13714","EUR/USD",1.12436,1.12441,1.126,1.12236,2020-06-25 08:12:06
"13715","EUR/USD",1.12433,1.12438,1.126,1.12236,2020-06-25 08:13:06
"13716","EUR/USD",1.12461,1.12468,1.126,1.12236,2020-06-25 08:14:06
"13717","EUR/USD",1.12484,1.12489,1.126,1.12236,2020-06-25 08:15:07
"13718","EUR/USD",1.12481,1.12485,1.126,1.12236,2020-06-25 08:16:07
"13719","EUR/USD",1.12471,1.12475,1.126,1.12236,2020-06-25 08:17:07
"13720","EUR/USD",1.12464,1.12468,1.126,1.12236,2020-06-25 08:18:07
"13721","EUR/USD",1.12458,1.12464,1.126,1.12236,2020-06-25 08:19:07
"13722","EUR/USD",1.12457,1.12461,1.126,1.12236,2020-06-25 08:20:08
"13723","EUR/USD",1.12458,1.12464,1.126,1.12236,2020-06-25 08:21:08
"13724","EUR/USD",1.12471,1.12475,1.126,1.12236,2020-06-25 08:22:08
"13725","EUR/USD",1.12456,1.12462,1.126,1.12236,2020-06-25 08:23:09
"13726","EUR/USD",1.12453,1.12458,1.126,1.12236,2020-06-25 08:24:09
"13727","EUR/USD",1.12433,1.12438,1.126,1.12236,2020-06-25 08:25:09
"13728","EUR/USD",1.12406,1.12413,1.126,1.12236,2020-06-25 08:26:09
"13729","EUR/USD",1.124,1.12407,1.126,1.12236,2020-06-25 08:27:10
"13730","EUR/USD",1.12403,1.12408,1.126,1.12236,2020-06-25 08:28:10
"13731","EUR/USD",1.12413,1.12417,1.126,1.12236,2020-06-25 08:29:10
"13732","EUR/USD",1.1241,1.12415,1.126,1.12236,2020-06-25 08:30:10
"13733","EUR/USD",1.12423,1.12428,1.126,1.12236,2020-06-25 08:31:11
"13734","EUR/USD",1.1238,1.12387,1.126,1.12236,2020-06-25 08:32:11
"13735","EUR/USD",1.12383,1.12388,1.126,1.12236,2020-06-25 08:33:12
"13736","EUR/USD",1.12383,1.12387,1.126,1.12236,2020-06-25 08:34:12
"13737","EUR/USD",1.12376,1.12381,1.126,1.12236,2020-06-25 08:35:13
"13738","EUR/USD",1.12368,1.12373,1.126,1.12236,2020-06-25 08:36:13
"13739","EUR/USD",1.12369,1.12376,1.126,1.12236,2020-06-25 08:37:13
"13740","EUR/USD",1.12355,1.12361,1.126,1.12236,2020-06-25 08:38:14
"13741","EUR/USD",1.12343,1.12346,1.126,1.12236,2020-06-25 08:39:14
"13742","EUR/USD",1.12352,1.12353,1.126,1.12236,2020-06-25 08:40:12
"13743","EUR/USD",1.12353,1.12359,1.126,1.12236,2020-06-25 08:41:14
"13744","EUR/USD",1.12359,1.12363,1.126,1.12236,2020-06-25 08:42:15
"13745","EUR/USD",1.12369,1.12373,1.126,1.12236,2020-06-25 08:43:15
"13746","EUR/USD",1.12373,1.1238,1.126,1.12236,2020-06-25 08:44:15
"13747","EUR/USD",1.1237,1.12376,1.126,1.12236,2020-06-25 08:45:16
"13748","EUR/USD",1.12362,1.12367,1.126,1.12236,2020-06-25 08:46:16
"13749","EUR/USD",1.12356,1.1236,1.126,1.12236,2020-06-25 08:47:16
"13750","EUR/USD",1.12369,1.12373,1.126,1.12236,2020-06-25 08:48:16
"13751","EUR/USD",1.12375,1.12379,1.126,1.12236,2020-06-25 08:49:17
"13752","EUR/USD",1.12368,1.12371,1.126,1.12236,2020-06-25 08:50:17
"13753","EUR/USD",1.12376,1.1238,1.126,1.12236,2020-06-25 08:51:17
"13754","EUR/USD",1.12372,1.12377,1.126,1.12236,2020-06-25 08:52:17
"13755","EUR/USD",1.12376,1.1238,1.126,1.12236,2020-06-25 08:53:17
"13756","EUR/USD",1.12383,1.12388,1.126,1.12236,2020-06-25 08:54:18
"13757","EUR/USD",1.12369,1.12373,1.126,1.12236,2020-06-25 08:55:18
"13758","EUR/USD",1.12335,1.1234,1.126,1.12236,2020-06-25 08:56:18
"13759","EUR/USD",1.12297,1.12302,1.126,1.12236,2020-06-25 08:57:18
"13760","EUR/USD",1.12261,1.12266,1.126,1.12236,2020-06-25 08:58:19
"13761","EUR/USD",1.12308,1.12312,1.126,1.12236,2020-06-25 08:59:19
"13762","EUR/USD",1.12271,1.12275,1.126,1.12236,2020-06-25 09:00:19
"13763","EUR/USD",1.12264,1.12268,1.126,1.12236,2020-06-25 09:01:20
"13764","EUR/USD",1.12268,1.12274,1.126,1.12236,2020-06-25 09:02:20
"13765","EUR/USD",1.12284,1.12289,1.126,1.12236,2020-06-25 09:03:20
"13766","EUR/USD",1.12298,1.12303,1.126,1.12236,2020-06-25 09:04:20
"13767","EUR/USD",1.12307,1.12309,1.126,1.12236,2020-06-25 09:05:21
"13768","EUR/USD",1.12288,1.12292,1.126,1.12236,2020-06-25 09:06:21
"13769","EUR/USD",1.12281,1.12288,1.126,1.12236,2020-06-25 09:07:21
"13770","EUR/USD",1.12277,1.12282,1.126,1.12236,2020-06-25 09:08:22
"13771","EUR/USD",1.12288,1.12291,1.126,1.12236,2020-06-25 09:09:22
"13772","EUR/USD",1.12295,1.12299,1.126,1.12236,2020-06-25 09:10:22
"13773","EUR/USD",1.12294,1.12299,1.126,1.12236,2020-06-25 09:11:22
"13774","EUR/USD",1.12294,1.12299,1.126,1.12236,2020-06-25 09:12:23
"13775","EUR/USD",1.12307,1.12312,1.126,1.12236,2020-06-25 09:13:23
"13776","EUR/USD",1.12308,1.12313,1.126,1.12236,2020-06-25 09:14:23
"13777","EUR/USD",1.12285,1.12291,1.126,1.12236,2020-06-25 09:15:23
"13778","EUR/USD",1.1229,1.12295,1.126,1.12236,2020-06-25 09:16:24
"13779","EUR/USD",1.12304,1.12309,1.126,1.12236,2020-06-25 09:17:24
"13780","EUR/USD",1.12304,1.12309,1.126,1.12236,2020-06-25 09:18:24
"13781","EUR/USD",1.12305,1.1231,1.126,1.12236,2020-06-25 09:19:24
"13782","EUR/USD",1.12281,1.12286,1.126,1.12236,2020-06-25 09:20:25
"13783","EUR/USD",1.12294,1.12299,1.126,1.12236,2020-06-25 09:21:25
"13784","EUR/USD",1.12294,1.12298,1.126,1.12236,2020-06-25 09:22:25
"13785","EUR/USD",1.12291,1.12293,1.126,1.12236,2020-06-25 09:23:26
"13786","EUR/USD",1.12292,1.12296,1.126,1.12236,2020-06-25 09:24:26
"13787","EUR/USD",1.12292,1.12298,1.126,1.12236,2020-06-25 09:25:26
"13788","EUR/USD",1.12291,1.12293,1.126,1.12236,2020-06-25 09:26:27
"13789","EUR/USD",1.12299,1.12302,1.126,1.12236,2020-06-25 09:27:27
"13790","EUR/USD",1.12322,1.12327,1.126,1.12236,2020-06-25 09:28:27
"13791","EUR/USD",1.12339,1.12343,1.126,1.12236,2020-06-25 09:29:28
"13792","EUR/USD",1.12331,1.12333,1.126,1.12236,2020-06-25 09:30:28
"13793","EUR/USD",1.12329,1.12335,1.126,1.12236,2020-06-25 09:31:27
"13794","EUR/USD",1.12311,1.12316,1.126,1.12236,2020-06-25 09:32:28
"13795","EUR/USD",1.12334,1.1234,1.126,1.12236,2020-06-25 09:33:28
"13796","EUR/USD",1.12332,1.12336,1.126,1.12236,2020-06-25 09:34:28
"13797","EUR/USD",1.12301,1.12306,1.126,1.12236,2020-06-25 09:35:29
"13798","EUR/USD",1.12298,1.12303,1.126,1.12236,2020-06-25 09:36:30
"13799","EUR/USD",1.12301,1.12305,1.126,1.12236,2020-06-25 09:37:30
"13800","EUR/USD",1.12314,1.12319,1.126,1.12236,2020-06-25 09:38:30
"13801","EUR/USD",1.12311,1.12318,1.126,1.12236,2020-06-25 09:39:30
"13802","EUR/USD",1.12299,1.12305,1.126,1.12236,2020-06-25 09:40:31
"13803","EUR/USD",1.12288,1.12293,1.126,1.12236,2020-06-25 09:41:29
"13804","EUR/USD",1.1222,1.12225,1.126,1.12172,2020-06-25 09:42:31
"13805","EUR/USD",1.12258,1.12265,1.126,1.12172,2020-06-25 09:43:31
"13806","EUR/USD",1.12265,1.12268,1.126,1.12172,2020-06-25 09:44:32
"13807","EUR/USD",1.12248,1.12252,1.126,1.12172,2020-06-25 09:45:32
"13808","EUR/USD",1.12271,1.12276,1.126,1.12172,2020-06-25 09:46:33
"13809","EUR/USD",1.12257,1.12261,1.126,1.12172,2020-06-25 09:47:33
"13810","EUR/USD",1.12261,1.12265,1.126,1.12172,2020-06-25 09:48:33
"13811","EUR/USD",1.12271,1.12275,1.126,1.12172,2020-06-25 09:49:33
"13812","EUR/USD",1.12275,1.12281,1.126,1.12172,2020-06-25 09:50:34
"13813","EUR/USD",1.12294,1.12299,1.126,1.12172,2020-06-25 09:51:34
"13814","EUR/USD",1.12288,1.12295,1.126,1.12172,2020-06-25 09:52:34
"13815","EUR/USD",1.12256,1.12259,1.126,1.12172,2020-06-25 09:53:35
"13816","EUR/USD",1.12265,1.12271,1.126,1.12172,2020-06-25 09:54:35
"13817","EUR/USD",1.12284,1.12288,1.126,1.12172,2020-06-25 09:55:35
"13818","EUR/USD",1.12291,1.12295,1.126,1.12172,2020-06-25 09:56:35
"13819","EUR/USD",1.12288,1.12293,1.126,1.12172,2020-06-25 09:57:36
"13820","EUR/USD",1.12267,1.12272,1.126,1.12172,2020-06-25 09:58:36
"13821","EUR/USD",1.12263,1.12266,1.126,1.12172,2020-06-25 09:59:36
"13822","EUR/USD",1.1227,1.12275,1.126,1.12172,2020-06-25 10:00:37
"13823","EUR/USD",1.12275,1.12281,1.126,1.12172,2020-06-25 10:01:37
"13824","EUR/USD",1.12294,1.12299,1.126,1.12172,2020-06-25 10:02:37
"13825","EUR/USD",1.12294,1.12299,1.126,1.12172,2020-06-25 10:03:37
"13826","EUR/USD",1.12264,1.12269,1.126,1.12172,2020-06-25 10:04:38
"13827","EUR/USD",1.12275,1.12282,1.126,1.12172,2020-06-25 10:05:38
"13828","EUR/USD",1.12277,1.12283,1.126,1.12172,2020-06-25 10:06:39
"13829","EUR/USD",1.12282,1.12286,1.126,1.12172,2020-06-25 10:07:39
"13830","EUR/USD",1.12261,1.12265,1.126,1.12172,2020-06-25 10:08:39
"13831","EUR/USD",1.12233,1.12238,1.126,1.12172,2020-06-25 10:09:40
"13832","EUR/USD",1.12223,1.12227,1.126,1.12172,2020-06-25 10:10:40
"13833","EUR/USD",1.12217,1.12224,1.126,1.12172,2020-06-25 10:11:40
"13834","EUR/USD",1.12203,1.1221,1.126,1.12172,2020-06-25 10:12:40
"13835","EUR/USD",1.12203,1.12207,1.126,1.12172,2020-06-25 10:13:41
"13836","EUR/USD",1.1221,1.12214,1.126,1.12172,2020-06-25 10:14:41
"13837","EUR/USD",1.12213,1.12218,1.126,1.12172,2020-06-25 10:15:41
"13838","EUR/USD",1.12206,1.12211,1.126,1.12172,2020-06-25 10:16:42
"13839","EUR/USD",1.12213,1.1222,1.126,1.12172,2020-06-25 10:17:42
"13840","EUR/USD",1.12203,1.1221,1.126,1.12172,2020-06-25 10:18:42
"13841","EUR/USD",1.12179,1.12184,1.126,1.12172,2020-06-25 10:19:42
"13842","EUR/USD",1.1218,1.12186,1.126,1.12162,2020-06-25 10:20:43
"13843","EUR/USD",1.12177,1.12183,1.126,1.12162,2020-06-25 10:21:43
"13844","EUR/USD",1.1221,1.12215,1.126,1.12162,2020-06-25 10:22:43
